book,release,institution_id,class_id,student_id,response,construct,chapter_number,EOC,n_possible,n_correct,n_attempt
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Expectancy,5,0.6233766233766234,77,48,135
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,5,Expectancy,6,0.6730769230769231,104,70,139
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Expectancy,7,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,3,Expectancy,8,NA,0,0,1
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Expectancy,9,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,10,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,11,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,12,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,5,Intrinsic Value,2,0.6956521739130435,115,80,249
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,3,0.6448598130841121,107,69,160
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,4,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,5,0.6233766233766234,77,48,135
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,5,Intrinsic Value,6,0.6730769230769231,104,70,139
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,7,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,4,Intrinsic Value,8,NA,0,0,1
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,9,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,10,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,11,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,12,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,5,Utility Value,2,0.6956521739130435,115,80,249
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,3,0.6448598130841121,107,69,160
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,4,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,5,0.6233766233766234,77,48,135
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,5,Utility Value,6,0.6730769230769231,104,70,139
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,7,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,4,Utility Value,8,NA,0,0,1
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,9,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Cost,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Expectancy,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,2,Cost,10,0.6440677966101694,59,38,67
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,2,Cost,11,0.7066666666666667,75,53,87
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,2,Cost,12,0.6,75,45,88
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,2,Cost,2,0.8271604938271605,81,67,111
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,3,Cost,3,0.7857142857142857,98,77,126
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,3,Cost,4,0.6846846846846847,112,76,177
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,3,Cost,5,0.8032786885245902,61,49,86
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,2,Cost,6,0.8125,96,78,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,2,Cost,7,0.7377049180327869,61,45,64
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,2,Cost,8,0.7916666666666666,72,57,84
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,3,Cost,9,0.7448979591836735,98,73,122
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,4,Expectancy,10,0.6440677966101694,59,38,67
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,4,Expectancy,11,0.7066666666666667,75,53,87
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Expectancy,12,0.6,75,45,88
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Expectancy,2,0.8271604938271605,81,67,111
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,4,Expectancy,3,0.7857142857142857,98,77,126
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,4,Expectancy,4,0.6846846846846847,112,76,177
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,4,Expectancy,5,0.8032786885245902,61,49,86
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Expectancy,6,0.8125,96,78,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Expectancy,7,0.7377049180327869,61,45,64
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Expectancy,8,0.7916666666666666,72,57,84
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Expectancy,9,0.7448979591836735,98,73,122
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Intrinsic Value,10,0.6440677966101694,59,38,67
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Intrinsic Value,11,0.7066666666666667,75,53,87
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Intrinsic Value,12,0.6,75,45,88
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Intrinsic Value,2,0.8271604938271605,81,67,111
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Intrinsic Value,3,0.7857142857142857,98,77,126
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Intrinsic Value,4,0.6846846846846847,112,76,177
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Intrinsic Value,5,0.8032786885245902,61,49,86
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Intrinsic Value,6,0.8125,96,78,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Intrinsic Value,7,0.7377049180327869,61,45,64
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Intrinsic Value,8,0.7916666666666666,72,57,84
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Intrinsic Value,9,0.7448979591836735,98,73,122
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,10,0.6440677966101694,59,38,67
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,11,0.7066666666666667,75,53,87
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,12,0.6,75,45,88
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Utility Value,2,0.8271604938271605,81,67,111
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,3,0.7857142857142857,98,77,126
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,4,0.6846846846846847,112,76,177
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,5,0.8032786885245902,61,49,86
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Utility Value,6,0.8125,96,78,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,7,0.7377049180327869,61,45,64
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Utility Value,8,0.7916666666666666,72,57,84
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,9,0.7448979591836735,98,73,122
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,NA,Cost,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,NA,Utility Value,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,NA,Expectancy,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,NA,Intrinsic Value,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,10,0.6621621621621622,74,49,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,11,0.6794871794871795,78,53,99
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,12,0.6125,80,49,99
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,1,Cost,2,0.95,80,76,109
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,4,Cost,3,0.7884615384615384,104,82,139
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,4,0.6971830985915493,143,99,292
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,5,0.7741935483870968,62,48,88
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,6,0.7264150943396226,106,77,155
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,7,0.6125,80,49,151
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,8,0.7195121951219512,82,59,117
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,5,Cost,9,0.7142857142857143,112,80,196
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,1,Expectancy,10,0.6621621621621622,74,49,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,1,Expectancy,11,0.6794871794871795,78,53,99
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Expectancy,12,0.6125,80,49,99
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,1,Expectancy,2,0.95,80,76,109
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Expectancy,3,0.7884615384615384,104,82,139
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,5,Expectancy,4,0.6971830985915493,143,99,292
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Expectancy,5,0.7741935483870968,62,48,88
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,4,Expectancy,6,0.7264150943396226,106,77,155
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,2,Expectancy,7,0.6125,80,49,151
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,2,Expectancy,8,0.7195121951219512,82,59,117
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,1,Expectancy,9,0.7142857142857143,112,80,196
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,2,Intrinsic Value,10,0.6621621621621622,74,49,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Intrinsic Value,11,0.6794871794871795,78,53,99
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,2,Intrinsic Value,12,0.6125,80,49,99
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,1,Intrinsic Value,2,0.95,80,76,109
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Intrinsic Value,3,0.7884615384615384,104,82,139
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,5,Intrinsic Value,4,0.6971830985915493,143,99,292
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Intrinsic Value,5,0.7741935483870968,62,48,88
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Intrinsic Value,6,0.7264150943396226,106,77,155
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Intrinsic Value,7,0.6125,80,49,151
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,4,Intrinsic Value,8,0.7195121951219512,82,59,117
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Intrinsic Value,9,0.7142857142857143,112,80,196
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,4,Utility Value,10,0.6621621621621622,74,49,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Utility Value,11,0.6794871794871795,78,53,99
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,4,Utility Value,12,0.6125,80,49,99
